,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,popularity_confidence,processing,genre,genres_val,explicit_val
2649,Sinto Falta Dela,210.133,False,45,Soró Silva,Pra Frente,0.727,0.804,6,-2.495,1.0,0.044,0.0811,0.0,0.134,0.96,185.928,4.0,651.0,162.0,0.504361307755743,1.1709531013615733,forro,7,0
2650,I Can't Stand It (4 Minute Mix) - Extended Mix,240.35,False,1,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),0.665,0.719,2,-7.08,1.0,0.0631,0.00308,0.257,0.213,0.0737,179.96,4.0,707.0,177.0,0.347,3.70048309178744,happy,8,0
2651,0.03,184.0,False,46,ØZI,PEDESTAL,0.786,0.669,1,-5.944,1.0,0.0737,0.0566,0.0,0.245,0.679,117.945,4.0,354.0,89.0,0.211,2.36741214057508,mandopop,15,0
2652,Siempre Estaras Conmigo,226.693,False,27,Cristian Castro,Agua Nueva,0.596,0.726,7,-9.663,1.0,0.0286,0.00452,7.61e-05,0.11,0.946,156.764,4.0,589.0,145.0,0.615,4.067085953878407,spanish,17,0
2653,La Gitana Me Ha Dejado - Salsa Electrónica,405.653,False,17,Meridian Brothers,Desesperanza,0.762,0.512,11,-8.633,0.0,0.239,0.772,0.00183,0.183,0.576,96.428,4.0,650.0,162.0,0.5474996842238733,0.7481162540365985,afrobeat,0,0
2654,演員,261.249,False,63,Joker Xue,初學者,0.53,0.432,11,-10.678,1.0,0.0472,0.399,7.81e-06,0.113,0.186,182.842,4.0,790.0,197.0,0.48563422952943325,0.7481162540365985,mandopop,15,0
2655,Ish Chat,153.435,False,16,SpectraSoul,Delay No More,0.788,0.466,11,-7.811,0.0,0.131,0.0229,0.00115,0.161,0.295,85.036,4.0,207.0,51.0,0.782,0.7481162540365985,idm,9,0
2656,クルクル - E.G.11 version,233.933,False,24,E-girls,E-girls,0.64,0.892,9,-3.639,1.0,0.0308,0.0772,0.0,0.284,0.822,132.038,4.0,506.0,126.0,0.49905398569479736,1.343558282208589,j-idol,14,0
2657,Toom,339.75,False,0,Rojin Sharafi,Zangaar,0.225,0.842,4,-7.636,1.0,0.11,0.644,0.243,0.0873,0.0398,93.808,3.0,503.0,167.0,0.4991171635554384,0.916010498687664,iranian,12,0
2658,Sleep with One Eye Open,195.92,False,23,Chris Thile;Michael Daves,Sleep With One Eye Open,0.625,0.646,9,-7.338,1.0,0.0368,0.743,0.000284,0.0692,0.924,98.327,4.0,319.0,79.0,0.5027850621532594,1.343558282208589,bluegrass,2,0
2659,Prins Ali (Reprise),71.76,False,19,Pierre Bokma,Aladdin (Originele Nederlandstalige Soundtrack),0.525,0.41,5,-13.048,0.0,0.0545,0.77,0.0,0.257,0.724,55.38,4.0,65.0,15.0,0.4403591894667957,1.2793053545586106,disney,6,0
2661,Make You Feel Good,141.173,True,45,Fetty Wap,Make You Feel Good,0.658,0.626,3,-6.069,0.0,0.328,0.602,2.46e-06,0.682,0.738,158.147,4.0,362.0,89.0,0.5387491620291432,1.7389162561576357,j-dance,13,1
2662,Gri Gri Bá Dön,345.022,False,14,Höröyá,Gri Gri Bá,0.767,0.837,5,-4.364,0.0,0.0487,0.0981,0.918,0.0555,0.493,135.972,4.0,772.0,193.0,0.5205226045089542,1.2793053545586106,afrobeat,0,0
2663,0 (Remixed by world's end girlfriend),438.0,False,11,arai tasuku;World's End Girlfriend,0,0.331,0.597,3,-9.267,1.0,0.106,0.831,0.204,0.119,0.198,112.511,4.0,859.0,217.0,0.5056525856735402,1.7389162561576357,idm,9,0
2664,Anders ist gut,220.853,False,23,Michelle,Anders ist gut,0.777,0.742,2,-4.672,0.0,0.0342,0.118,0.0,0.111,0.786,117.995,4.0,432.0,108.0,0.806,3.70048309178744,happy,8,0
2665,Babylon Fallin',490.119,False,9,DJ Sneak,Fallin' Beats EP,0.788,0.931,1,-6.765,1.0,0.073,9.52e-05,0.79,0.0312,0.725,126.013,4.0,1025.0,256.0,0.5122400936714624,2.36741214057508,chicago-house,5,0
2666,Jeet,184.848,False,60,Ritviz,Ved,0.787,0.734,0,-6.465,1.0,0.0703,0.364,0.000995,0.0625,0.644,98.989,3.6666666666666665,305.0,75.0,0.49526775660631295,3.349056603773585,indian,10,0
2668,The Choir,185.76,False,0,White Noise for Babies,Sea of White Noise,0.187,0.38,4,-12.22,1.0,0.0346,0.883,0.995,0.175,0.0358,79.347,4.0,238.0,58.0,0.984,0.916010498687664,sleep,16,0
2669,The Scope Of Obsession,175.906,False,18,Carnifex,Hell Chose Me (Bonus Track Version),0.573,0.976,1,-4.004,0.0,0.179,4.57e-05,0.0222,0.272,0.315,114.02,4.0,329.0,83.0,0.5056191709007716,2.36741214057508,black-metal,1,0
2670,Redenção,227.933,False,48,Fresno,Redenção,0.61,0.945,5,-2.904,1.0,0.0596,0.084,3.48e-05,0.0713,0.729,140.015,4.0,520.0,130.0,0.5033412928601837,1.2793053545586106,brazil,3,0
2671,minor distance,133.15,False,35,SLKBTS,minor distance,0.782,0.443,6,-10.585,0.0,0.0973,0.157,0.884,0.102,0.215,72.993,4.0,160.0,41.0,0.917,1.1709531013615733,study,18,0
2673,Is There Anybody Lonely,279.506,False,35,Sir Charles Jones,The Best of Sir Charles Jones - For Your Love,0.791,0.44,0,-8.443,1.0,0.0416,0.64,0.0,0.0926,0.553,110.105,4.0,509.0,127.0,0.49250442482407253,3.349056603773585,bluegrass,2,0
2674,Play Date X Main Tera,223.451,False,6,Pranish VP,Play Date X Main Tera,0.731,0.481,0,-9.485,0.0,0.0335,0.833,0.000317,0.138,0.447,117.881,4.0,430.0,106.0,0.279,3.349056603773585,indian,10,0
2675,Got a Love for You - Hurley's House Mix,454.96,False,9,Jomanda,Top 100 90s (The Best 90s Pop Classics),0.708,0.603,6,-13.591,0.0,0.0436,4.2e-05,0.642,0.0489,0.632,119.9,4.0,905.0,229.0,0.4763895548029708,1.1709531013615733,chicago-house,5,0
2676,Se Ligaê,191.55,False,21,Rogerio Flausino;Baby Do Brasil;Sérgio Mendes,Se Ligaê,0.71,0.815,9,-6.687,0.0,0.0341,0.326,0.0,0.38,0.838,122.039,4.0,384.0,96.0,0.49701393695945295,1.343558282208589,disney,6,0
2677,Lost Indian,177.946,False,20,Foghorn Stringband,Rattlesnake Tidal Wave,0.556,0.641,7,-11.276,1.0,0.0384,0.458,0.944,0.155,0.785,133.171,4.0,384.0,95.0,0.5133735780538183,4.067085953878407,bluegrass,2,0
2678,親愛的那不是愛情,256.83,False,57,Angela Chang,Ang5.0,0.549,0.588,9,-5.97,1.0,0.0256,0.516,0.0,0.0895,0.331,149.852,4.0,633.0,157.0,0.5040585747922186,1.343558282208589,mandopop,15,0
2679,The Beat Is Flown,380.354,False,22,DJ Rob;MC Joe,Happy Hardcore Top 100,0.631,0.851,9,-5.406,1.0,0.0565,0.0281,0.538,0.295,0.164,150.028,4.0,948.0,237.0,0.5075995845493184,1.343558282208589,happy,8,0
2680,In Defiance of Existence,296.88,False,22,Old Man's Child,In Defiance of Existence,0.229,0.846,1,-5.895,0.0,0.0414,2.12e-06,0.705,0.491,0.175,104.986,3.0,598.0,199.0,0.123,2.36741214057508,black-metal,1,0
2681,Digital Sounds,228.0,False,0,White Noise for Babies,Thinned Phaser,0.162,0.797,4,-7.936,0.0,0.085,0.788,0.943,0.796,0.00973,126.964,4.0,473.0,119.0,0.5131288363350942,0.916010498687664,sleep,16,0
2682,私のために 誰かのために,314.733,False,18,Nogizaka46,バレッタ TypeA,0.552,0.678,8,-3.676,1.0,0.0294,0.744,0.0,0.234,0.6,119.973,4.0,617.0,154.0,0.45,2.7259036144578315,j-idol,14,0
2683,Snow & Sand,165.0,False,50,j'san;Epektase,1 Am. Study Session,0.847,0.441,5,-10.717,0.0,0.0865,0.571,0.892,0.0877,0.183,80.038,5.0,220.0,54.0,0.5042572543082593,1.2793053545586106,sleep,16,0
2684,U Gotta Step Into,274.785,False,6,Drumattic Twins,U Gotta Step Into,0.665,0.991,0,-4.307,0.0,0.056,0.0298,0.626,0.249,0.695,129.982,4.0,584.0,146.0,0.5092619924895151,3.349056603773585,breakbeat,4,0
2685,Swept Away,236.614,False,27,Missy Raines;Alison Brown;Becky Buller;Molly Tuttle;Sierra Hull,Royal Traveller,0.626,0.487,7,-11.151,1.0,0.0296,0.723,0.0514,0.142,0.569,125.014,4.0,481.0,121.0,0.529,4.067085953878407,bluegrass,2,0
2687,醉赤壁,281.533,False,55,JJ Lin,JJ陸,0.523,0.449,5,-7.771,0.0,0.0271,0.48,0.0,0.0806,0.451,82.041,4.0,376.0,95.0,0.47977820643867536,1.2793053545586106,mandopop,15,0
2688,Old Dog,164.426,False,33,Beenie Man,Reggae Gold 1996,0.708,0.41,11,-15.231,0.0,0.34,0.069,0.0,0.305,0.753,179.81,4.0,488.0,122.0,0.5065459044562596,0.7481162540365985,j-dance,13,0
2689,Between Dreams and Reality - Niko Schwind Remix,528.41,False,38,Stereo Express;Niko Schwind,Between Dreams and Reality EP,0.715,0.707,11,-8.286,0.0,0.038,0.00479,0.836,0.094,0.143,110.01,4.0,962.0,242.0,0.5201322497520003,0.7481162540365985,techno,19,0
2690,Ele Não Desiste de Você - Ao Vivo,330.506,False,48,Marquinhos Gomes,Ele Não Desiste de Você (Ao Vivo no Via Show Rio de Janeiro),0.387,0.753,0,-5.281,1.0,0.0372,0.189,0.0,0.257,0.249,139.878,4.0,756.0,188.0,0.48195949044158254,3.349056603773585,brazil,3,0
2691,The Gate,486.36,False,14,Plump DJs,Eargasm,0.75,0.995,7,-6.776,1.0,0.0778,0.229,0.883,0.103,0.716,132.052,4.0,1056.0,264.0,0.5430214977877249,4.067085953878407,breakbeat,4,0
2693,No Soul - High Contrast Mix Bonus track,455.413,False,16,ILS,Soul Trader,0.507,0.747,2,-12.117,1.0,0.048,0.00887,0.557,0.0872,0.414,173.052,4.0,1282.0,321.0,0.46705436407332634,3.70048309178744,breakbeat,4,0
2694,Stop The Clocks,200.4,False,54,L.A.,Heavenly Hell,0.339,0.516,1,-7.102,1.0,0.033,0.00343,0.0161,0.0843,0.178,203.599,4.0,677.0,169.0,0.46967209774052415,2.36741214057508,spanish,17,0
2695,DBC 1,279.803,False,10,Luke Vibert,Luke Vibert presents Amen Andrews,0.672,0.979,6,-6.21,0.0,0.0671,0.000224,0.141,0.117,0.606,159.982,4.0,735.0,181.0,0.587,1.1709531013615733,idm,9,0
2696,Ginseng Sullivan,190.933,False,35,Tony Rice Unit,Manzanita,0.648,0.475,4,-11.566,1.0,0.034,0.484,7.3e-06,0.0908,0.909,109.436,4.0,338.0,85.0,0.4635772071940973,0.916010498687664,bluegrass,2,0
2697,Drunk With A Gun - Evil Activities Remix,313.193,False,20,Endymion,Evil's Greatest Activities,0.44,0.922,2,-5.722,1.0,0.16,0.117,0.0774,0.602,0.178,175.05,4.0,909.0,228.0,0.5025585144645952,3.70048309178744,happy,8,0
2698,Mind Games,194.731,True,18,Chronic Law,Mind Games,0.715,0.54,9,-7.223,1.0,0.0621,0.834,0.0,0.249,0.606,85.954,4.0,256.0,64.0,0.5097736224406543,1.343558282208589,j-dance,13,1
2699,Eres Mis Ganas,315.6,False,35,Los Amigos Invisibles,El Paradise,0.562,0.876,5,-4.999,0.0,0.0356,0.00127,0.00513,0.265,0.547,124.003,4.0,650.0,164.0,0.4831277518165603,1.2793053545586106,afrobeat,0,0
2700,O.C.B,318.826,False,22,Timo Maas,Loud (Eastwest Release),0.73,0.861,6,-5.513,1.0,0.0398,0.105,0.956,0.0787,0.74,129.989,4.0,688.0,172.0,0.5155528037281969,1.1709531013615733,breakbeat,4,0
2701,There's No Ending,210.307,False,36,RUANN,There's No Ending,0.748,0.646,7,-6.524,1.0,0.0498,0.167,0.000462,0.128,0.169,133.978,4.0,461.0,117.0,0.5068054980579333,4.067085953878407,j-dance,13,0
2702,Crece,190.6,False,31,Jorge Drexler,Sea,0.649,0.51,5,-11.928,1.0,0.228,0.466,0.00202,0.0983,0.476,174.931,3.0,548.0,182.0,0.562,1.2793053545586106,afrobeat,0,0
2703,喜歡你,239.01,False,59,G.E.M.,喜歡你 - Single,0.554,0.755,5,-6.334,1.0,0.0885,0.143,0.0,0.254,0.342,156.152,4.0,614.0,153.0,0.4930752370103987,1.2793053545586106,mandopop,15,0
2704,Oh Oh Não,163.92,False,35,Chicão do Piseiro,Oh Oh Não,0.7,0.929,8,-3.671,1.0,0.0559,0.18,0.0,0.0482,0.848,169.968,4.0,455.0,113.0,0.385,2.7259036144578315,forro,7,0
2705,colors of a night,116.076,False,38,Antennaah,colors of a night,0.788,0.432,11,-12.081,0.0,0.324,0.387,0.734,0.107,0.349,123.913,4.0,235.0,58.0,0.538974325036579,0.7481162540365985,study,18,0
2707,In for the Kill,187.999,False,43,Dither,In for the Kill,0.573,0.961,6,-0.421,0.0,0.116,0.0637,0.284,0.248,0.289,180.083,4.0,536.0,134.0,0.5368871489443561,1.1709531013615733,idm,9,0
2709,Zug Island,247.882,False,7,Kero;Kyle Hall,We Love... Detroit (Compiled by Derrick May & Jimmy Edgar),0.708,0.746,6,-9.046,0.0,0.0341,0.00613,0.811,0.1,0.318,125.994,4.0,519.0,130.0,0.656,1.1709531013615733,idm,9,0
2710,Everybody - Original Mix,274.159,False,12,Luke Vibert,Luke Vibert Presents UK Garave Vol. 1,0.727,0.891,10,-7.218,0.0,0.0402,0.00204,0.519,0.114,0.629,127.01,4.0,580.0,144.0,0.505391711597015,0.7573891625615764,idm,9,0
2711,Bac N Da Day - Clepto's Mix,415.12,False,12,Frankie Knuckles,Defected Presents House Masters - Jazz-N-Groove,0.711,0.95,1,-5.916,0.0,0.0486,0.00053,0.4,0.0755,0.972,126.984,4.0,864.0,215.0,0.4977509983413049,2.36741214057508,chicago-house,5,0
2713,Tujhe Bhula Diya - Lofi,440.137,False,47,EXE ROHIT;Kaif Imam,Tujhe Bhula Diya (Lofi),0.524,0.485,10,-10.258,1.0,0.0398,0.591,0.0,0.114,0.19,112.061,4.0,812.0,206.0,0.4976145261136177,0.7573891625615764,indian,10,0
2714,Cartography Of Water,167.294,False,41,Beautiful Storms,Cartography Of Water,0.175,0.0822,0,-25.286,1.0,0.0414,0.898,0.793,0.0704,0.0304,77.682,4.0,214.0,53.0,0.43206176953766356,3.349056603773585,sleep,16,0
2716,R3VOLUTION,122.666,True,52,Angerfist,R3VOLUTION,0.422,0.979,2,-2.085,1.0,0.194,0.00577,0.0,0.107,0.414,180.09,3.0,356.0,118.0,0.5241486220824654,3.70048309178744,techno,19,1
2717,Te amo (feat. Chenoa),251.55,False,29,Sergio Dalma;Chenoa,Te amo EP,0.439,0.539,5,-5.397,0.0,0.0324,0.429,0.0,0.0945,0.468,184.126,3.0,759.0,252.0,0.45928571817726854,1.2793053545586106,spanish,17,0
2718,Enshrined Twice,582.87,True,0,Witness the Existence,Enshrined Twice,0.513,0.935,11,-3.967,0.0,0.0509,0.00454,0.262,0.128,0.165,98.025,3.888888888888889,946.0,236.0,0.5339470891603779,0.7481162540365985,iranian,12,1
2719,It Is Done - Live,213.523,False,34,Planetshakers,Greater (Live),0.5,0.937,0,-4.606,1.0,0.0886,0.00633,0.0,0.686,0.341,131.988,4.0,469.0,117.0,0.4862257265357172,3.349056603773585,forro,7,0
2720,Swordpen - Original Mix,430.68,False,12,ED209;DJ Quest,Black Hole Swordpen,0.776,0.918,11,-7.06,0.0,0.0656,0.0018,0.772,0.129,0.81,135.994,4.0,975.0,243.0,0.5165117527340574,0.7481162540365985,breakbeat,4,0
2722,Hava Naquila,224.893,False,51,Party Animals,Happy Hardcore Top 100,0.507,0.93,11,-6.562,1.0,0.0724,0.0954,0.886,0.252,0.491,168.17,4.0,632.0,159.0,0.5222555936039285,0.7481162540365985,happy,8,0
2723,When YOU Dance,129.776,True,41,Eshconinco,Dream Life,0.684,0.644,4,-5.442,1.0,0.156,0.163,0.0,0.197,0.605,99.447,4.0,212.0,52.0,0.4870704314727913,0.916010498687664,j-dance,13,1
2724,La voix d'Antonio,134.786,False,28,Germaine Franco,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),0.424,0.321,7,-11.358,1.0,0.0613,0.501,0.601,0.106,0.213,108.063,4.0,234.0,58.0,0.4909708961042234,4.067085953878407,disney,6,0
2725,In a Better Place,140.874,False,11,"Sarah, the Illstrumentalist",Golden Skin,0.649,0.38,0,-7.732,1.0,0.0855,0.854,0.867,0.0803,0.463,141.369,4.0,329.0,82.0,0.5248773744968604,3.349056603773585,study,18,0
2726,Fala a Verdade para Ele,218.16,False,53,Pablo,Um Novo Passo,0.702,0.52,6,-6.219,0.0,0.0324,0.28,0.0,0.433,0.664,132.003,4.0,479.0,119.0,0.4790054190710317,1.1709531013615733,forro,7,0
2727,So Good,179.085,False,36,OAFF;Kayan,So Good,0.767,0.431,8,-12.553,0.0,0.0754,0.436,0.0247,0.0812,0.473,149.936,4.0,437.0,109.0,0.49666614196015657,2.7259036144578315,indian,10,0
2728,Gomorrah,326.546,False,30,Jerry Garcia Band;Jerry Garcia,Cats Under the Stars (Expanded),0.587,0.421,0,-9.419,1.0,0.0276,0.273,0.00822,0.177,0.496,83.114,4.0,435.0,108.0,0.08,3.349056603773585,bluegrass,2,0
2729,"Buenos Días, Corazón",217.853,False,28,Le Mans,Aquí Vivía Yo,0.74,0.292,5,-15.457,1.0,0.0309,0.711,0.729,0.116,0.21,111.92,4.0,397.0,99.0,0.48632655605190955,1.2793053545586106,spanish,17,0
2730,Ride It (Kya Yehi Pyar Hai),193.706,False,31,Jay Sean,My Own Way,0.749,0.566,11,-7.79,0.0,0.0752,0.39,0.0,0.0961,0.725,93.017,4.0,292.0,71.0,0.49651450376660633,0.7481162540365985,breakbeat,4,0
2731,Street Life,199.893,False,21,Beenie Man;Assia,Première Classe (Les Sessions R&B),0.678,0.765,11,-4.258,0.0,0.0936,0.00538,0.0,0.342,0.532,90.018,4.0,296.0,73.0,0.4953780358384441,0.7481162540365985,j-dance,13,0
2732,Eu Só Quero um Xodó (Ao Vivo),178.2,False,46,Dominguinhos,Ao Vivo,0.46,0.613,5,-11.462,1.0,0.0553,0.715,3.65e-05,0.552,0.751,177.381,4.0,526.0,129.0,0.48872484683299244,1.2793053545586106,forro,7,0
2733,メロディー,198.493,False,18,Sakurako Ohara,V,0.644,0.938,2,-3.548,1.0,0.0313,0.0156,0.00048,0.253,0.867,134.942,4.0,438.0,109.0,0.4945735865060027,3.70048309178744,j-idol,14,0
2735,"Wspaniały świat - z filmu ""Aladyn""",175.0,False,19,Marcin Franc;Natalia Piotrowska,Disney Najwieksze Przeboje (4 Vol.),0.358,0.416,0,-6.937,1.0,0.0355,0.39,0.0,0.172,0.115,121.376,4.0,341.0,85.0,0.47095402090597505,3.349056603773585,disney,6,0
2736,Black Dragon,288.182,True,43,Dissection,Reinkaos,0.358,0.898,5,-4.308,0.0,0.0378,1.31e-05,0.0647,0.312,0.545,51.436,4.0,239.0,56.0,0.4837889393195069,1.2793053545586106,black-metal,1,1
2737,The Diamond Sky,218.64,False,14,The Chemical Brothers,Surrender (20th Anniversary Edition),0.193,0.974,4,-4.237,1.0,0.0501,0.0242,0.757,0.0586,0.534,190.342,3.0,609.0,203.0,0.48966116239315916,0.916010498687664,breakbeat,4,0
2738,Teri Deewani - Lofi Flip,187.2,False,50,Kailash Kher;Deepanshu Ruhela,Teri Deewani (Lofi Flip),0.68,0.378,4,-10.665,0.0,0.0454,0.184,0.0,0.111,0.454,74.998,3.0,230.0,75.0,0.4403676557953114,0.916010498687664,indian,10,0
2739,Dreamer's Wake,304.162,False,50,Rival Consoles,Persona,0.656,0.508,5,-12.805,0.0,0.0372,0.605,0.902,0.0787,0.103,113.002,4.0,560.0,140.0,0.5056109758899542,1.2793053545586106,idm,9,0
2740,"Forest Waterfall Sound Effects, Rainfall for Overstimulated, Cranky, Grumpy Infants",365.76,False,30,"Soothing White Noise for Infant Sleeping and Massage, Crying & Colic Relief","Calm Baby Nature Sounds: Natural Calming & Sleep Aid for Newborn Babies, Mothers",0.0762,0.989,9,-19.168,0.0,0.0625,0.00517,0.985,0.769,0.00392,82.249,3.0,500.0,167.0,0.994,1.343558282208589,sleep,16,0
2741,PLAYER,263.474,False,19,PASSEPIED,ニュイ,0.617,0.839,1,-5.192,1.0,0.0366,0.024,0.0342,0.0675,0.846,170.02,4.0,729.0,182.0,0.4842049400374998,2.36741214057508,j-idol,14,0
2742,Female Fatal to the Flesh,276.48,True,18,LIK,Misanthropic Breed,0.17,0.912,6,-6.124,1.0,0.0659,2e-06,0.000285,0.195,0.308,125.603,4.0,607.0,152.0,0.47326076402669115,1.1709531013615733,black-metal,1,1
2743,Instrumental Need,399.266,False,0,Ralphi Rosario,The Godfathers of House #1,0.737,0.802,9,-9.526,1.0,0.0599,0.000591,0.868,0.0288,0.665,123.619,4.0,815.0,203.0,0.139,1.343558282208589,chicago-house,5,0
2744,Blue Sky Blue(version2016),248.64,False,27,Flower,THIS IS Flower THIS IS BEST,0.531,0.911,0,-3.093,1.0,0.0472,0.156,0.0,0.415,0.559,159.969,4.0,645.0,161.0,0.4966012455493707,3.349056603773585,j-idol,14,0
2745,Killer Diller,167.493,False,26,Jackie Mittoo,The Keyboard King at Studio One,0.591,0.748,5,-7.136,1.0,0.0292,0.0679,0.837,0.286,0.961,127.636,4.0,351.0,87.0,0.4881946577114337,1.2793053545586106,afrobeat,0,0
2746,止戰之殤,274.906,False,48,Jay Chou,七里香,0.477,0.725,1,-6.677,1.0,0.0447,0.483,9.02e-05,0.109,0.337,88.956,4.0,396.0,98.0,0.4931373799191362,2.36741214057508,mandopop,15,0
2747,Unruly Rave,205.453,True,0,Popcaan,Consistency (Through the Years),0.583,0.76,1,-5.71,0.0,0.318,0.188,0.0,0.13,0.449,97.675,4.0,370.0,94.0,0.512992957849004,2.36741214057508,j-dance,13,1
2748,La Laliki Land,246.0,False,2,SarrSew,La Laliki Land,0.24,0.286,10,-16.977,0.0,0.0476,0.358,0.0167,0.131,0.0353,140.76,3.0,569.0,189.0,0.925,0.7573891625615764,iranian,12,0
2750,Love Snip,92.884,False,23,Gibun,Love Snip,0.487,0.399,8,-9.218,1.0,0.2,0.486,0.951,0.0904,0.448,156.349,4.111111111111111,241.0,60.0,0.539132680091203,2.7259036144578315,study,18,0
2751,Relic,220.872,False,11,Occams Laser,Phantasm,0.483,0.922,10,-6.482,0.0,0.0504,0.00476,0.787,0.274,0.199,143.971,4.0,518.0,129.0,0.5125046053512329,0.7573891625615764,techno,19,0
2753,El Mión,163.653,False,29,Vantroi,Bajo Palabra,0.55,0.749,9,-7.462,1.0,0.161,0.0122,0.0,0.51,0.795,168.603,4.0,452.0,113.0,0.5008812851960431,1.343558282208589,spanish,17,0
2754,Going to California,258.604,False,29,The Lil Smokies,Going to California,0.268,0.504,2,-8.654,1.0,0.0302,0.0361,0.031,0.0868,0.254,168.518,4.0,707.0,177.0,0.372,3.70048309178744,bluegrass,2,0
2755,Love Me True,313.281,False,50,Power Station,Because of Love,0.471,0.502,2,-6.357,1.0,0.0295,0.285,0.0,0.108,0.201,148.009,4.0,768.0,192.0,0.48063396733839175,3.70048309178744,mandopop,15,0
2757,Quintessence,456.906,False,48,Darkthrone,Panzerfaust,0.156,0.737,7,-5.273,0.0,0.0512,0.00393,0.000185,0.122,0.275,134.091,4.0,1015.0,255.0,0.48450961437275963,4.067085953878407,black-metal,1,0
2758,Wenn et einmol läuf,182.093,False,25,Brings,Rockmusik,0.562,0.974,10,-2.841,0.0,0.135,0.0143,0.0,0.373,0.567,92.472,4.0,277.0,70.0,0.034,0.7573891625615764,happy,8,0
2759,Raven Clows,196.133,False,28,Moonspell,Irreligious,0.457,0.892,9,-6.28,0.0,0.0484,0.000349,0.287,0.231,0.581,134.427,4.0,428.0,106.0,0.4955125786871496,1.343558282208589,black-metal,1,0
2760,チェリーブラッサム,203.2,False,21,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,0.634,0.806,9,-4.465,0.0,0.0406,0.116,5.87e-06,0.367,0.573,145.351,4.0,477.0,118.0,0.044,1.343558282208589,j-idol,14,0
2761,New Generation,284.307,False,34,Layton Giordani,New Generation,0.761,0.898,6,-3.727,0.0,0.0415,0.00138,0.685,0.115,0.0896,130.005,4.0,613.0,153.0,0.5191810874214187,1.1709531013615733,techno,19,0
2762,Britannia,403.467,False,0,Undercatt,Picture: Undercatt,0.806,0.645,10,-12.087,0.0,0.0643,0.00376,0.844,0.114,0.616,125.004,4.0,832.0,208.0,0.497995198955302,0.7573891625615764,techno,19,0
2763,EASY,173.894,False,14,Chronic Law;ATTOMATIC RECORDS,1law,0.616,0.476,5,-11.976,0.0,0.224,0.771,0.0,0.296,0.608,96.161,4.0,274.0,69.0,0.499537754729994,1.2793053545586106,j-dance,13,0
2764,Death To All Culture Snitches,301.12,False,0,Two Lone Swordsmen,Tiny Reminders,0.789,0.492,7,-12.485,1.0,0.165,0.000242,0.912,0.08,0.286,135.035,4.0,671.0,167.0,0.5149588937411027,4.067085953878407,idm,9,0
2765,Welcome To The Warehouse,301.906,False,8,Armando,One World One Future,0.73,0.896,11,-9.432,0.0,0.0484,0.00497,0.831,0.208,0.687,131.364,4.0,653.0,161.0,0.5096348834111524,0.7481162540365985,chicago-house,5,0
2766,Tranquilidad,209.723,False,16,QUITAPENAS,Tranquilidad,0.555,0.904,2,-7.099,0.0,0.0543,0.0734,0.0178,0.307,0.932,146.4,4.0,505.0,126.0,0.63,3.70048309178744,afrobeat,0,0
2767,I evig tid,148.981,False,20,Månegarm,Dödsfärd,0.287,0.921,7,-6.142,0.0,0.059,0.000147,0.0,0.216,0.559,89.945,4.0,217.0,53.0,0.48118807083389536,4.067085953878407,black-metal,1,0
2768,Gabriel - Live Garage Mix,443.849,False,55,Roy Davis Jr.;Peven Everett,Gabriel,0.829,0.332,11,-13.837,0.0,0.047,0.0125,0.294,0.0918,0.448,128.627,4.0,948.0,236.0,0.47008530300054824,0.7481162540365985,chicago-house,5,0
2769,Sólo Por Mi,211.96,False,24,Natalia Jiménez,Natalia Jiménez,0.543,0.627,8,-4.819,1.0,0.0279,0.104,0.0,0.113,0.608,139.923,4.0,483.0,121.0,0.134,2.7259036144578315,spanish,17,0
2770,Pełen czerni,318.603,False,20,In Twilight's Embrace,Lawa,0.279,0.892,11,-8.2,0.0,0.0994,0.00227,0.000113,0.105,0.142,139.926,4.0,579.0,145.0,0.5114137072301819,0.7481162540365985,black-metal,1,0
